Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	OSM	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
619.7766	4.9064		0.078046	0.021316		1.0158e-07	0.10158	2.2936	0.2381	-0.06076	-0.00042816	0.042079	1000	293.6627	0.11399	0.42382	0.98468	0.015322	0.048501	0.0010009	3.7995e-06	0.068809	0.05441	2.4322e-08	7.5705e-07	0.99555	0.0044458	0.0025651	0.17358	9.7094	3.4734e-07	0.018795	0.85162	1.5329e-06	0.0032435	0.0070956	0.10667	0.15324	477.9448	1.4509e-09	0.093375
620.5551	4.9028		0.077332	0.02125		9.6457e-08	0.096457	2.2972	0.2332	-0.055523	-0.00037805	0.037931	1000	302.4088	0.11634	0.43186	0.98482	0.015185	0.048718	0.0010393	5.658e-06	0.068917	0.05478	2.3708e-08	7.3552e-07	0.99559	0.0044053	0.0025419	0.17194	9.7114	3.4301e-07	0.022567	0.86274	1.0651e-06	0.0031511	0.0068935	0.10661	0.15186	489.8215	1.4608e-09	0.10001
621.3336	4.8997		0.076731	0.021189		9.1778e-08	0.091778	2.3003	0.2287	-0.05074	-0.0004341	0.034217	1000	311.0974	0.11867	0.43933	0.98493	0.015069	0.048915	0.0010789	8.1087e-06	0.069009	0.055119	2.314e-08	7.168e-07	0.99563	0.0043712	0.0025225	0.17056	9.7131	3.3901e-07	0.026552	0.87303	6.1675e-07	0.0030709	0.0067179	0.10655	0.1507	501.5995	1.4698e-09	0.10676
622.3671	4.8964		0.076091	0.021116		8.6171e-08	0.086171	2.3036	0.22329	-0.04501	-0.00055975	0.029875	1000	322.5628	0.12171	0.44841	0.98505	0.014945	0.049149	0.001133	1.2452e-05	0.069107	0.055526	2.245e-08	6.9565e-07	0.99567	0.0043349	0.0025017	0.16909	9.7148	3.3415e-07	0.032082	0.88551	5.3455e-07	0.0029803	0.0065195	0.10649	0.14947	517.1123	1.4807e-09	0.11588
623.4006	4.8939		0.075612	0.021052		8.1181e-08	0.081181	2.3061	0.21844	-0.039911	-0.00076349	0.026126	1000	333.9687	0.1247	0.45658	0.98515	0.014853	0.049355	0.0011887	1.8175e-05	0.069182	0.05589	2.1832e-08	6.7811e-07	0.99569	0.0043077	0.0024862	0.16798	9.7163	3.298e-07	0.03777	0.89677	6.9435e-07	0.0029051	0.0063551	0.10645	0.14854	532.5134	1.4904e-09	0.12518
624.4341	4.8922		0.075276	0.020994		7.6733e-08	0.076733	2.3078	0.2141	-0.035369	-0.00097046	0.022893	1000	345.3354	0.12766	0.46388	0.98521	0.014788	0.049536	0.0012459	2.5435e-05	0.069234	0.056216	2.128e-08	6.6362e-07	0.99571	0.0042887	0.0024753	0.1672	9.7174	3.2591e-07	0.043495	0.90692	3.6476e-07	0.002843	0.0062192	0.10642	0.14789	547.8328	1.4991e-09	0.13464
625.4676	4.8911		0.07507	0.020943		7.2765e-08	0.072765	2.3089	0.2102	-0.031317	-0.0011406	0.020109	1000	356.6814	0.13058	0.47036	0.98525	0.014749	0.049696	0.0013043	3.435e-05	0.069266	0.056508	2.0789e-08	6.5173e-07	0.99572	0.004277	0.0024687	0.16672	9.7181	3.2246e-07	0.049148	0.91608	3.0125e-07	0.0027921	0.0061078	0.1064	0.14749	563.0981	1.5069e-09	0.14424
626.675	4.8906		0.074975	0.02089		6.8661e-08	0.068661	2.3094	0.20612	-0.027129	-0.0012515	0.017351	1000	369.9335	0.13396	0.47695	0.98527	0.01473	0.049859	0.001374	4.6983e-05	0.069281	0.056814	2.0281e-08	6.4063e-07	0.99573	0.0042716	0.0024656	0.16647	9.7185	3.1888e-07	0.055539	0.92564	2.6874e-07	0.0027446	0.0060039	0.10639	0.1473	580.8975	1.515e-09	0.1556
627.8824	4.8909		0.075021	0.020843		6.5048e-08	0.065048	2.3091	0.20249	-0.023443	-0.0014089	0.015041	1000	383.2029	0.13732	0.48255	0.98526	0.014739	0.05	0.001445	6.1759e-05	0.069274	0.057084	1.9837e-08	6.3208e-07	0.99573	0.0042742	0.0024671	0.16655	9.7186	3.1575e-07	0.061632	0.93411	2.3271e-07	0.002708	0.0059238	0.1064	0.14739	598.691	1.5222e-09	0.16711
629.0898	4.8918		0.07519	0.020801		6.1861e-08	0.061861	2.3082	0.19926	-0.020194	-0.0015834	0.013113	1000	396.51	0.14065	0.48722	0.98523	0.014772	0.05012	0.0015171	7.8498e-05	0.069247	0.057324	1.9446e-08	6.2568e-07	0.99572	0.0042838	0.0024726	0.1669	9.7183	3.13e-07	0.067342	0.94162	1.9141e-07	0.0026807	0.005864	0.10642	0.14771	616.509	1.5286e-09	0.17873
630.2972	4.8932		0.07547	0.020765		5.9044e-08	0.059044	2.3068	0.19635	-0.017323	-0.0017225	0.011512	1000	409.8738	0.14396	0.49103	0.98517	0.014826	0.050223	0.0015902	9.7091e-05	0.069204	0.057536	1.9103e-08	6.2112e-07	0.9957	0.0042997	0.0024817	0.1675	9.7177	3.1059e-07	0.072617	0.94827	1.9031e-07	0.0026612	0.0058214	0.10644	0.14825	634.379	1.5343e-09	0.19045
632.3184	4.8967		0.076147	0.020713		5.5017e-08	0.055017	2.3033	0.19212	-0.013224	-0.0018817	0.009425	1000	432.4205	0.1495	0.49563	0.98504	0.014956	0.050364	0.0017142	0.00013177	0.069099	0.057843	1.8613e-08	6.1686e-07	0.99566	0.0043382	0.0025036	0.16897	9.7163	3.0714e-07	0.080418	0.95779	3.0486e-07	0.0026431	0.0057818	0.10651	0.14956	664.4861	1.5425e-09	0.21022
634.3396	4.9013		0.077054	0.02067		5.1699e-08	0.051699	2.2987	0.18852	-0.0098521	-0.0019287	0.0079329	1000	455.2323	0.15502	0.49822	0.98487	0.015131	0.050469	0.0018396	0.00017002	0.06896	0.058093	1.8211e-08	6.1607e-07	0.99561	0.0043897	0.002533	0.17096	9.7144	3.043e-07	0.086912	0.96557	0	0.0026398	0.0057746	0.1066	0.1513	694.9014	1.5492e-09	0.23012
636.3608	4.9068		0.078142	0.020633		4.8879e-08	0.048879	2.2932	0.18538	-0.0069933	-0.002179	0.0068322	1000	478.3595	0.16055	0.499	0.98466	0.015341	0.050546	0.0019661	0.00020943	0.068795	0.058294	1.7869e-08	6.178e-07	0.99555	0.0044515	0.0025683	0.17335	9.7119	3.019e-07	0.092371	0.9719	1.1656e-07	0.0026473	0.005791	0.10671	0.1534	725.7028	1.5545e-09	0.25008
638.382	4.9131		0.079387	0.020603		4.6519e-08	0.046519	2.2869	0.18265	-0.0046065	-0.0022995	0.0060903	1000	501.8481	0.16609	0.49818	0.98442	0.015581	0.050599	0.0020931	0.00025021	0.068608	0.058453	1.7581e-08	6.2172e-07	0.99548	0.0045222	0.0026086	0.17609	9.709	2.9987e-07	0.096689	0.97707	1.2044e-07	0.0026642	0.005828	0.10683	0.1558	756.9575	1.5587e-09	0.27002
641.3694	4.9232		0.081468	0.020565		4.3647e-08	0.043647	2.2768	0.17917	-0.0017124	-0.0023354	0.0054376	1000	537.3174	0.17435	0.49449	0.98402	0.015981	0.050642	0.0022807	0.00031204	0.068303	0.058624	1.7225e-08	6.3062e-07	0.99536	0.0046403	0.002676	0.18068	9.7041	2.9736e-07	0.10137	0.98306	1.1836e-07	0.0027024	0.0059116	0.10703	0.1598	804.1155	1.5633e-09	0.29932
644.3567	4.9347		0.083859	0.020537		4.1459e-08	0.041459	2.2653	0.1763	0.00047258	-0.0021359	0.005281	1000	573.7861	0.1827	0.48824	0.98356	0.016441	0.050635	0.0024672	0.00037247	0.06796	0.058696	1.6944e-08	6.4324e-07	0.99522	0.004776	0.0027533	0.18595	9.6984	2.9538e-07	0.10396	0.98749	9.4908e-08	0.0027567	0.0060302	0.10726	0.16439	852.5601	1.5652e-09	0.32829
647.3441	4.9478		0.08669	0.020518		3.9963e-08	0.039963	2.2522	0.17402	0.0019247	-0.0017186	0.0056411	1000	611.4351	0.19117	0.47991	0.98302	0.016984	0.050549	0.0026509	0.00042498	0.067566	0.058594	1.6736e-08	6.606e-07	0.99506	0.0049366	0.0028448	0.1922	9.6917	2.9392e-07	0.1041	0.99075	1.0484e-07	0.0028312	0.0061933	0.10753	0.16982	902.5099	1.5625e-09	0.35679
649.5662	4.9587		0.089095	0.020507		3.9105e-08	0.039105	2.2413	0.17252	0.002724	-0.0015088	0.0060574	1000	640.3058	0.19758	0.47257	0.98255	0.017446	0.050434	0.0027849	0.00045785	0.06724	0.058403	1.6607e-08	6.7628e-07	0.99493	0.005073	0.0029225	0.19752	9.6859	2.9301e-07	0.10316	0.9926	1.0321e-07	0.0028984	0.0063403	0.10776	0.17443	940.7728	1.5574e-09	0.37763
651.7884	4.9703		0.091732	0.020498		3.8407e-08	0.038407	2.2297	0.17113	0.0033439	-0.0013398	0.0065492	1000	670.0097	0.2041	0.46445	0.98205	0.017951	0.050283	0.002916	0.0004864	0.066892	0.058131	1.6493e-08	6.9398e-07	0.99478	0.0052227	0.0030076	0.20335	9.6796	2.9221e-07	0.10157	0.99407	1.0667e-07	0.0029743	0.0065063	0.10801	0.17949	980.1085	1.5502e-09	0.3981
654.0105	4.9824		0.094577	0.02049		3.7826e-08	0.037826	2.2176	0.16982	0.0038329	-0.0011947	0.007077	1000	700.6086	0.21074	0.45568	0.9815	0.018495	0.050104	0.0030438	0.00051165	0.066527	0.057793	1.6392e-08	7.134e-07	0.99462	0.005384	0.0030993	0.20964	9.6728	2.9149e-07	0.099506	0.99525	1.1129e-07	0.0030576	0.0066885	0.10828	0.18493	1020.6098	1.5411e-09	0.41818
656.2327	4.9951		0.097607	0.020484		3.7327e-08	0.037327	2.2049	0.16857	0.0042266	-0.0010717	0.0076138	1000	732.1563	0.21752	0.44637	0.98093	0.019074	0.049901	0.0031682	0.00053431	0.066148	0.057403	1.6299e-08	7.343e-07	0.99444	0.0055557	0.0031968	0.21634	9.6655	2.9083e-07	0.097127	0.99619	1.1664e-07	0.0031472	0.0068844	0.10857	0.19071	1062.3581	1.5308e-09	0.43785
659.7974	5.016		0.10283	0.020475		3.6649e-08	0.036649	2.184	0.16665	0.004716	-0.00091844	0.0084548	1000	784.865	0.22868	0.43056	0.97993	0.020069	0.049537	0.00336	0.00056646	0.065519	0.056691	1.6162e-08	7.7055e-07	0.99415	0.0058514	0.0033645	0.22788	9.653	2.8987e-07	0.092886	0.99731	1.2694e-07	0.0033026	0.0072243	0.10907	0.20066	1132.1074	1.5118e-09	0.46847
663.3621	5.0376		0.10847	0.020467		3.606e-08	0.03606	2.1624	0.16477	0.0050945	-0.0008223	0.009229	1000	840.3479	0.24022	0.41399	0.97886	0.02114	0.049136	0.0035419	0.00059507	0.064871	0.055897	1.6036e-08	8.0985e-07	0.99383	0.0061707	0.0035454	0.24034	9.6394	2.8899e-07	0.088407	0.99809	1.3922e-07	0.003471	0.0075928	0.1096	0.21137	1205.5345	1.4906e-09	0.49789
666.9268	5.0597		0.11451	0.02046		3.5529e-08	0.035529	2.1403	0.16292	0.0053976	-0.00076122	0.0099217	1000	898.8101	0.25217	0.39698	0.97771	0.022286	0.048704	0.0037136	0.00062149	0.064208	0.05504	1.5918e-08	8.52e-07	0.99349	0.0065127	0.0037388	0.25369	9.6249	2.8815e-07	0.08384	0.99863	1.5351e-07	0.0036516	0.0079879	0.11017	0.22283	1282.914	1.4677e-09	0.52607
670.4915	5.0822		0.12097	0.020454		3.5038e-08	0.035038	2.1178	0.1611	0.0056447	-0.00071849	0.010531	1000	960.4496	0.26454	0.37976	0.97649	0.023506	0.048248	0.0038751	0.00064661	0.063533	0.054134	1.5805e-08	8.9691e-07	0.99312	0.0068777	0.0039448	0.26795	9.6095	2.8736e-07	0.079267	0.99901	1.6995e-07	0.0038441	0.008409	0.11078	0.23502	1364.5107	1.4436e-09	0.55299
674.0562	5.105		0.12784	0.020448		3.4574e-08	0.034574	2.095	0.15927	0.0058512	-0.00069042	0.011056	1000	1025.4618	0.27733	0.36255	0.9752	0.024799	0.047769	0.0040263	0.00067099	0.062849	0.053189	1.5697e-08	9.4457e-07	0.99273	0.0072658	0.0041636	0.28311	9.593	2.866e-07	0.074754	0.99927	1.8876e-07	0.0040484	0.0088558	0.11142	0.24796	1450.5873	1.4184e-09	0.57865
681.6069	5.1544		0.14381	0.020436		3.3642e-08	0.033642	2.0456	0.15541	0.0061925	-0.00066539	0.011906	1000	1175.2204	0.30584	0.32672	0.97221	0.027791	0.046691	0.0043136	0.00072183	0.061369	0.051087	1.5481e-08	1.0547e-06	0.99183	0.0081675	0.0046701	0.31835	9.5548	2.8507e-07	0.065552	0.99956	2.3776e-07	0.0045205	0.0098885	0.11291	0.27787	1648.9335	1.3623e-09	0.62887
689.1577	5.2047		0.16182	0.020424		3.2744e-08	0.032744	1.9953	0.15151	0.0064457	-0.00066375	0.012431	1000	1342.9516	0.33628	0.29266	0.96887	0.031134	0.045539	0.0045578	0.00077385	0.059858	0.048899	1.5276e-08	1.1775e-06	0.99082	0.0091813	0.0052372	0.35801	9.5118	2.8363e-07	0.056992	0.99966	3.0216e-07	0.0050466	0.011039	0.11457	0.31129	1871.1897	1.304e-09	0.67366
696.7085	5.256		0.18195	0.020413		3.1868e-08	0.031868	1.944	0.14758	0.0066232	-0.00065797	0.012688	1000	1530.6644	0.36856	0.26101	0.96516	0.034837	0.044326	0.0047618	0.00082826	0.058321	0.046668	1.5082e-08	1.3131e-06	0.98969	0.010313	0.0058668	0.4023	9.4638	2.8227e-07	0.049081	0.99967	3.8707e-07	0.0056277	0.012311	0.1164	0.34832	2120.0387	1.2445e-09	0.71335
704.2593	5.3079		0.2043	0.020402		3.0999e-08	0.030999	1.8921	0.14362	0.0067441	-0.00066481	0.012713	1000	1740.4042	0.40254	0.23206	0.9611	0.038904	0.043061	0.0049293	0.00088565	0.056762	0.044429	1.4897e-08	1.4615e-06	0.98843	0.011565	0.0065599	0.45137	9.4107	2.8096e-07	0.041905	0.99961	4.9972e-07	0.0062636	0.013702	0.11841	0.38898	2398.2138	1.1848e-09	0.74833
711.8101	5.3604		0.2289	0.020391		3.0143e-08	0.030143	1.8396	0.13964	0.0068024	-0.00066667	0.012554	1000	1974.2025	0.43796	0.20588	0.95667	0.043325	0.041753	0.0050641	0.00094621	0.055187	0.042212	1.4721e-08	1.6222e-06	0.98706	0.012939	0.0073157	0.50524	9.3524	2.7972e-07	0.035405	0.99947	6.5002e-07	0.0069526	0.015209	0.12059	0.43319	2708.4334	1.1256e-09	0.77905
721.1807	5.4258		0.26234	0.020377		2.9116e-08	0.029116	1.7742	0.13472	0.0067787	-0.00064764	0.012175	1000	2301.093	0.4833	0.17711	0.95075	0.049254	0.04009	0.0051925	0.0010252	0.053225	0.039538	1.4517e-08	1.8369e-06	0.9852	0.014802	0.0083324	0.57833	9.2735	2.7829e-07	0.028238	0.99918	9.0815e-07	0.0078724	0.017221	0.12351	0.49247	3142.3719	1.0544e-09	0.81198
730.5513	5.4912		0.29877	0.020364		2.8096e-08	0.028096	1.7088	0.12981	0.0066861	-0.00065276	0.011607	1000	2671.1679	0.52943	0.15225	0.94441	0.055589	0.038401	0.0052843	0.0011092	0.051263	0.036984	1.4323e-08	2.065e-06	0.98318	0.016818	0.0094234	0.65752	9.188	2.7692e-07	0.022041	0.99872	1.2955e-06	0.0088503	0.01936	0.12661	0.55582	3633.8656	9.8625e-10	0.83978
739.922	5.556		0.33758	0.020351		2.7113e-08	0.027113	1.644	0.12497	0.0065048	-0.00063775	0.010927	1000	3086.6981	0.57538	0.13097	0.93779	0.062207	0.03671	0.0053466	0.0011975	0.049319	0.034583	1.4143e-08	2.3022e-06	0.98105	0.018953	0.010568	0.74149	9.0975	2.7565e-07	0.01672	0.998	1.8737e-06	0.0098665	0.021583	0.12984	0.62199	4185.9717	9.2222e-10	0.86315
749.2926	5.6196		0.37791	0.020339		2.6162e-08	0.026162	1.5804	0.12023	0.0062512	-0.00062303	0.010169	1000	3549.0136	0.6201	0.1129	0.93106	0.068942	0.035039	0.0053866	0.0012897	0.047412	0.032359	1.3974e-08	2.5421e-06	0.97884	0.021156	0.011739	0.82826	9.004	2.7446e-07	0.012198	0.99688	2.7923e-06	0.010895	0.023833	0.13312	0.68935	4800.4959	8.629e-10	0.88269
761.9235	5.7022		0.43287	0.020323		2.4957e-08	0.024957	1.4978	0.11411	0.0057978	-0.00058454	0.009104	1000	4246.2107	0.67674	0.093049	0.92211	0.077892	0.032861	0.0054159	0.0014178	0.044933	0.029665	1.3764e-08	2.8589e-06	0.97587	0.024135	0.013303	0.94565	8.8778	2.7298e-07	0.0072028	0.99445	5.2274e-06	0.012253	0.026803	0.13745	0.77885	5727.6361	7.9107e-10	0.90387
774.5545	5.7797		0.48596	0.020309		2.3858e-08	0.023858	1.4203	0.1084	0.0052411	-0.00053425	0.0080687	1000	5025.6366	0.72724	0.077666	0.91371	0.086287	0.030823	0.0054291	0.0015466	0.04261	0.027338	1.3571e-08	3.1538e-06	0.97302	0.026982	0.01478	1.058	8.7574	2.7162e-07	0.003308	0.99042	1.1099e-05	0.013516	0.029569	0.14149	0.86281	6764.605	7.2901e-10	0.9201
778.3438	5.8016		0.50109	0.020305		2.3562e-08	0.023562	1.3984	0.1068	0.0050502	-0.00050271	0.0077849	1000	5274.769	0.74092	0.073819	0.91136	0.088636	0.030248	0.0054317	0.0015844	0.041953	0.026712	1.3507e-08	3.2359e-06	0.97221	0.027788	0.015195	1.0898	8.7231	2.7117e-07	0.0023457	0.9888	1.7794e-05	0.013869	0.03034	0.14262	0.8863	7096.1423	7.1232e-10	0.92414
782.133	5.8228		0.51575	0.020301		2.327e-08	0.02327	1.3772	0.10524	0.0048624	-0.00048784	0.0075032	1000	5530.4015	0.7539	0.070309	0.90911	0.090893	0.029691	0.005434	0.0016215	0.041316	0.026118	1.3433e-08	3.3146e-06	0.97143	0.028566	0.015594	1.1205	8.6901	2.7063e-07	0.0014814	0.98696	2.9451e-05	0.014206	0.03108	0.1437	0.90887	7436.3632	6.9648e-10	0.92782
783.2698	5.829		0.52005	0.0203		2.3184e-08	0.023184	1.371	0.10479	0.0048056	-0.00048342	0.0074205	1000	5608.3142	0.75765	0.069321	0.90845	0.091552	0.029528	0.0054346	0.0016326	0.041129	0.025946	1.3406e-08	3.3375e-06	0.97121	0.028794	0.015711	1.1295	8.6804	2.7044e-07	0.001245	0.98636	3.5062e-05	0.014304	0.031296	0.14401	0.91546	7540.0638	6.9189e-10	0.92885
784.4066	5.8352		0.52431	0.020299		2.31e-08	0.0231	1.3648	0.10434	0.0047481	-0.00047778	0.0073392	1000	5686.7832	0.76134	0.068362	0.9078	0.092202	0.029367	0.0054352	0.0016436	0.040943	0.025776	1.3374e-08	3.3601e-06	0.97098	0.029019	0.015826	1.1385	8.6709	2.702e-07	0.0010241	0.98574	4.2927e-05	0.014401	0.031509	0.14433	0.92197	7644.5086	6.8737e-10	0.92986
785.5434	5.8413		0.52852	0.020298		2.3017e-08	0.023017	1.3587	0.10389	0.0046903	-0.00047199	0.007259	1000	5765.802	0.76497	0.067432	0.90716	0.092844	0.029207	0.0054358	0.0016546	0.04076	0.02561	1.3334e-08	3.3824e-06	0.97076	0.029242	0.01594	1.1472	8.6615	2.6992e-07	0.00082163	0.9851	5.377e-05	0.014497	0.031721	0.14463	0.92838	7749.6885	6.8293e-10	0.93083
786.6802	5.8474		0.53268	0.020297		2.2935e-08	0.022935	1.3526	0.10345	0.0046323	-0.00046626	0.0071797	1000	5845.3625	0.76853	0.066531	0.90652	0.093477	0.029049	0.0054364	0.0016655	0.040579	0.025446	1.3285e-08	3.4044e-06	0.97054	0.029462	0.016052	1.1559	8.6522	2.6956e-07	0.0006431	0.98443	6.9e-05	0.014592	0.03193	0.14494	0.93471	7855.5932	6.7856e-10	0.93177
787.817	5.8534		0.53679	0.020296		2.2854e-08	0.022854	1.3466	0.10301	0.0045741	-0.00046062	0.0071015	1000	5925.4571	0.77202	0.065659	0.9059	0.0941	0.028893	0.005437	0.0016764	0.040399	0.025285	1.3222e-08	3.4261e-06	0.97032	0.029679	0.016163	1.1645	8.643	2.691e-07	0.00049476	0.98375	9.0275e-05	0.014685	0.032137	0.14523	0.94095	7962.2121	6.7426e-10	0.93268
789.0198	5.8596		0.54109	0.020295		2.2769e-08	0.022769	1.3404	0.10255	0.0045124	-0.00045465	0.0070198	1000	6010.78	0.77565	0.064767	0.90525	0.094751	0.02873	0.0054376	0.0016878	0.040212	0.025117	1.3138e-08	3.4486e-06	0.97009	0.029905	0.016279	1.1735	8.6335	2.6848e-07	0.00037339	0.98299	0.00012031	0.014782	0.032354	0.14554	0.94745	8075.7947	6.6979e-10	0.93361
789.9284	5.8643		0.54429	0.020294		2.2706e-08	0.022706	1.3357	0.10221	0.0044657	-0.0004501	0.0069589	1000	6075.6151	0.77835	0.064115	0.90477	0.095235	0.028608	0.0054381	0.0016963	0.040071	0.024992	1.3063e-08	3.4654e-06	0.96993	0.030074	0.016365	1.1802	8.6263	2.6793e-07	0.00030471	0.98241	0.00014806	0.014855	0.032517	0.14578	0.9523	8162.1062	6.6646e-10	0.93429
790.837	5.8689		0.54747	0.020293		2.2643e-08	0.022643	1.3311	0.10187	0.0044189	-0.00044554	0.0068988	1000	6140.7773	0.781	0.06348	0.90429	0.095714	0.028487	0.0054386	0.0017049	0.039932	0.024869	1.2981e-08	3.482e-06	0.96976	0.030241	0.01645	1.1868	8.6192	2.6733e-07	0.00025236	0.98181	0.00017949	0.014926	0.032678	0.146	0.95708	8248.8553	6.6318e-10	0.93495
791.7456	5.8735		0.55061	0.020293		2.2582e-08	0.022582	1.3265	0.10154	0.0043721	-0.00044097	0.0068393	1000	6206.2625	0.78361	0.062863	0.90381	0.096186	0.028368	0.0054391	0.0017133	0.039795	0.024748	1.2893e-08	3.4984e-06	0.96959	0.030407	0.016534	1.1933	8.6122	2.6668e-07	0.00021265	0.98119	0.00021386	0.014997	0.032838	0.14623	0.96181	8336.0365	6.5995e-10	0.93559
792.6542	5.8781		0.55372	0.020292		2.252e-08	0.02252	1.3219	0.10121	0.0043252	-0.0004364	0.0067805	1000	6272.0667	0.78618	0.062264	0.90335	0.096653	0.028249	0.0054396	0.0017218	0.039658	0.024628	1.2801e-08	3.5145e-06	0.96943	0.03057	0.016617	1.1998	8.6053	2.6601e-07	0.00018226	0.98056	0.00025042	0.015067	0.032997	0.14645	0.96648	8423.6448	6.5675e-10	0.93621
793.5628	5.8826		0.55679	0.020291		2.246e-08	0.02246	1.3174	0.10088	0.0042783	-0.00043183	0.0067224	1000	6338.1861	0.78871	0.061683	0.90289	0.097114	0.028132	0.0054401	0.0017302	0.039523	0.02451	1.2707e-08	3.5305e-06	0.96927	0.030732	0.016699	1.2062	8.5985	2.6532e-07	0.00015868	0.97992	0.00028865	0.015136	0.033154	0.14667	0.97109	8511.6746	6.5361e-10	0.93682
794.4912	5.8871		0.5599	0.02029		2.2399e-08	0.022399	1.3129	0.10055	0.0042304	-0.00042716	0.0066638	1000	6406.0676	0.79126	0.061107	0.90242	0.09758	0.028014	0.0054406	0.0017387	0.039386	0.024391	1.2609e-08	3.5466e-06	0.96911	0.030895	0.016782	1.2126	8.5916	2.646e-07	0.00013978	0.97924	0.00032899	0.015206	0.033313	0.14689	0.97575	8602.0528	6.5043e-10	0.93742
795.4196	5.8916		0.56297	0.020289		2.2338e-08	0.022338	1.3084	0.10022	0.0041825	-0.0004225	0.0066059	1000	6474.2697	0.79376	0.060549	0.90196	0.098039	0.027897	0.0054412	0.0017471	0.039251	0.024274	1.2511e-08	3.5624e-06	0.96894	0.031056	0.016864	1.219	8.5848	2.6388e-07	0.00012467	0.97855	0.00037031	0.015275	0.033469	0.14711	0.98034	8692.86	6.473e-10	0.938
796.348	5.8961		0.566	0.020289		2.2279e-08	0.022279	1.3039	0.09989	0.0041347	-0.00041784	0.0065487	1000	6542.788	0.79622	0.060009	0.90151	0.098492	0.027781	0.0054417	0.0017556	0.039117	0.024158	1.2413e-08	3.5781e-06	0.96879	0.031215	0.016944	1.2253	8.578	2.6315e-07	0.00011235	0.97784	0.00041236	0.015342	0.033624	0.14733	0.98487	8784.0905	6.4422e-10	0.93856
797.2764	5.9005		0.569	0.020288		2.222e-08	0.02222	1.2995	0.099568	0.0040868	-0.00041319	0.0064923	1000	6611.6184	0.79864	0.059487	0.90106	0.098938	0.027666	0.0054423	0.0017639	0.038984	0.024044	1.2314e-08	3.5935e-06	0.96863	0.031372	0.017024	1.2315	8.5714	2.6243e-07	0.00010222	0.97712	0.00045501	0.015409	0.033777	0.14754	0.98934	8875.7387	6.4118e-10	0.9391
798.2049	5.9049		0.57197	0.020287		2.2161e-08	0.022161	1.2951	0.099249	0.0040391	-0.00040855	0.0064367	1000	6680.7565	0.80102	0.058983	0.90062	0.099379	0.027553	0.0054429	0.0017722	0.038853	0.023932	1.2217e-08	3.6087e-06	0.96847	0.031527	0.017102	1.2377	8.5648	2.6171e-07	9.3694e-05	0.97638	0.0004981	0.015475	0.033928	0.14775	0.99374	8967.7988	6.3818e-10	0.93962
799.8398	5.9125		0.5771	0.020286		2.206e-08	0.02206	1.2875	0.098696	0.0039552	-0.00040042	0.0063405	1000	6803.2497	0.80511	0.058138	0.89986	0.10014	0.027356	0.0054439	0.0017867	0.038625	0.023738	1.2046e-08	3.6349e-06	0.9682	0.031796	0.017238	1.2483	8.5534	2.6045e-07	8.1663e-05	0.97504	0.00057483	0.015589	0.03419	0.14811	1.0014	9130.9087	6.33e-10	0.9405
801.1667	5.9186		0.58118	0.020285		2.1979e-08	0.021979	1.2814	0.098254	0.0038873	-0.00039387	0.0062641	1000	6903.3366	0.80834	0.057491	0.89926	0.10074	0.0272	0.0054448	0.0017983	0.038443	0.023584	1.191e-08	3.6557e-06	0.96799	0.032009	0.017346	1.2568	8.5444	2.5945e-07	7.3996e-05	0.97391	0.00063771	0.01568	0.034397	0.1484	1.0074	9264.1876	6.289e-10	0.94117
802.4936	5.9245		0.58519	0.020284		2.19e-08	0.0219	1.2755	0.09782	0.0038198	-0.00038736	0.0061892	1000	7004.0161	0.81149	0.056879	0.89866	0.10134	0.027046	0.0054457	0.0018098	0.038264	0.023433	1.1777e-08	3.6761e-06	0.96778	0.032218	0.017452	1.2651	8.5355	2.5846e-07	6.763e-05	0.97275	0.00070096	0.015768	0.034601	0.14868	1.0133	9398.2599	6.2487e-10	0.94181
803.8205	5.9304		0.58912	0.020283		2.1822e-08	0.021822	1.2696	0.097393	0.0037525	-0.0003809	0.0061159	1000	7105.276	0.81455	0.056302	0.89808	0.10192	0.026894	0.0054467	0.0018212	0.038088	0.023285	1.1645e-08	3.696e-06	0.96758	0.032423	0.017555	1.2732	8.5268	2.5749e-07	6.2278e-05	0.97156	0.00076448	0.015855	0.034801	0.14896	1.0191	9533.1095	6.2093e-10	0.94241
805.1474	5.9362		0.59298	0.020282		2.1746e-08	0.021746	1.2638	0.096972	0.0036856	-0.0003745	0.006044	1000	7207.1042	0.81754	0.055757	0.89752	0.10248	0.026745	0.0054477	0.0018325	0.037914	0.02314	1.1516e-08	3.7155e-06	0.96738	0.032625	0.017657	1.2812	8.5183	2.5654e-07	5.7738e-05	0.97033	0.0008282	0.01594	0.034996	0.14923	1.0248	9668.7202	6.1707e-10	0.94297
